&a / °	I1 / %
-3.434	10.6
-3.440	11.4
-3.445	12.7
-3.450	14.3
-3.456	16.2
-3.461	18.5
-3.466	21.1
-3.472	23.7
-3.477	26.1
-3.482	27.4
-3.488	27.8
-3.493	27.7
-3.498	26.6
-3.504	24.2
-3.509	21.7
-3.514	19.0
-3.520	16.1
-3.525	13.3
-3.530	11.3
-3.536	10.2
-3.541	10.0
-3.546	10.4
-3.552	11.3
-3.557	12.5
-3.562	14.1
-3.568	16.0
-3.573	18.1
-3.578	20.2
-3.584	22.2
-3.589	23.9
-3.594	24.8
-3.600	25.0
-3.605	25.0
-3.610	24.0
-3.616	21.9
-3.621	19.5
-3.626	17.0
-3.632	14.2
-3.637	11.8
-3.642	10.2
-3.647	9.6
-3.653	9.6
-3.658	10.4
-3.663	11.6
-3.669	13.0
-3.674	14.6
-3.679	16.6
-3.685	18.8
-3.690	21.2
-3.695	23.2
-3.701	24.4
-3.706	24.5
-3.711	24.2
-3.717	23.1
-3.722	21.0
-3.727	18.6
-3.733	16.1
-3.738	13.3
-3.743	11.0
-3.749	9.4
-3.754	8.9
-3.759	8.9
-3.765	9.7
-3.770	11.1
-3.775	12.9
-3.781	14.8
-3.786	16.9
-3.791	18.8
-3.797	20.7
-3.802	22.2
-3.807	23.0
-3.813	22.8
-3.818	22.1
-3.823	20.5
-3.829	18.2
-3.834	15.7
-3.839	13.3
-3.844	10.9
-3.850	9.3
-3.855	8.2
-3.860	8.1
-3.866	8.5
-3.871	9.7
-3.876	11.3
-3.882	13.2
-3.887	15.1
-3.892	17.3
-3.898	19.3
-3.903	20.9
-3.908	21.4
-3.914	21.1
-3.919	20.2
-3.924	18.6
-3.930	16.5
-3.935	14.2
-3.940	11.9
-3.946	9.8
-3.951	8.2
-3.956	7.3
-3.962	6.9
-3.967	7.3
-3.972	8.5
-3.978	10.1
-3.983	11.9
-3.988	13.9
-3.994	15.9
-3.999	18.0
-4.004	19.3
-4.009	19.7
-4.015	19.3
-4.020	18.1
-4.025	16.1
-4.031	13.8
-4.036	11.7
-4.041	9.7
-4.047	7.9
-4.052	6.7
-4.057	6.1
-4.063	6.2
-4.068	6.9
-4.073	8.1
-4.079	9.7
-4.084	11.7
-4.089	13.5
-4.095	15.2
-4.100	16.4
-4.105	17.0
-4.111	16.9
-4.116	16.3
-4.121	14.7
-4.127	12.7
-4.132	10.6
-4.137	8.6
-4.143	7.0
-4.148	6.1
-4.153	5.5
-4.158	5.4
-4.164	5.7
-4.169	6.5
-4.174	7.8
-4.180	9.7
-4.185	11.4
-4.190	13.3
-4.196	14.6
-4.201	15.3
-4.206	15.0
-4.212	14.1
-4.217	12.6
-4.222	10.8
-4.228	8.8
-4.233	7.0
-4.238	5.7
-4.244	4.9
-4.249	4.5
-4.254	4.5
-4.260	4.9
-4.265	5.7
-4.270	6.9
-4.275	8.3
-4.281	9.9
-4.286	11.3
-4.291	12.1
-4.297	12.5
-4.302	12.1
-4.307	11.0
-4.313	9.4
-4.318	7.8
-4.323	6.2
-4.329	5.0
-4.334	4.2
-4.339	3.8
-4.345	3.4
-4.350	3.5
-4.355	3.8
-4.361	4.5
-4.366	5.6
-4.371	6.9
-4.377	8.1
-4.382	9.0
-4.387	9.4
-4.392	9.3
-4.398	8.5
-4.403	7.6
-4.408	6.3
-4.414	5.0
-4.419	4.1
-4.424	3.4
-4.430	3.0
-4.435	2.9
-4.440	2.9
-4.446	3.3
-4.451	3.7
-4.456	4.5
-4.462	5.3
-4.467	6.1
-4.472	6.5
-4.478	6.6
-4.483	6.5
-4.488	5.8
-4.493	5.1
-4.499	4.3
-4.504	3.4
-4.509	2.9
-4.515	2.5
-4.520	2.1
-4.525	2.1
-4.531	2.1
-4.536	2.3
-4.541	2.7
-4.547	3.3
-4.552	3.7
-4.557	4.1
-4.563	4.3
-4.568	4.3
-4.573	4.2
-4.578	3.7
-4.584	3.3
-4.589	2.6
-4.594	2.2
-4.600	1.8
-4.605	1.7
-4.610	1.7
-4.616	1.7
-4.621	1.7
-4.626	1.7
-4.632	1.9
-4.637	2.2
-4.642	2.4
-4.648	2.5
-4.653	2.5
-4.658	2.5
-4.663	2.2
-4.669	2.0
-4.674	1.7
-4.679	1.6
-4.685	1.3
-4.690	1.3
-4.695	1.1
-4.701	1.1
-4.706	1.1
-4.711	1.1
-4.717	1.1
-4.722	1.3
-4.727	1.3
-4.733	1.3
-4.738	1.3
-4.743	1.3
-4.748	1.3
-4.754	1.2
-4.759	1.0
-4.764	0.9
-4.770	0.7
-4.775	0.7
-4.780	0.6
-4.786	0.6
-4.791	0.6
-4.796	0.5
-4.802	0.5
-4.807	0.5
-4.812	0.5
-4.818	0.5
-4.823	0.5
-4.828	0.5
-4.833	0.5
-4.839	0.5
-4.844	0.5
-4.849	0.5
-4.855	0.5
-4.860	0.5
-4.865	0.5
-4.871	0.5
-4.876	0.5
-4.881	0.5
-4.887	0.5
-4.892	0.5
-4.897	0.5
-4.902	0.5
-4.908	0.5
-4.913	0.5
-4.918	0.4
-4.924	0.4
-4.929	0.4
-4.934	0.4
-4.940	0.4
-4.945	0.4
-4.950	0.4
-4.956	0.4
-4.961	0.4
-4.966	0.4
-4.971	0.4
-4.977	0.4
-4.982	0.3
-4.987	0.3
-4.993	0.3
-4.998	0.3
-5.003	0.3
-5.009	0.3
-5.014	0.2
-5.019	0.2
-5.025	0.2
-5.030	0.2
-5.035	0.2
-5.040	0.2
-5.046	0.2
-5.051	0.2
-5.056	0.2
-5.062	0.2
-5.067	0.1
-5.072	0.1
-5.078	0.1
-5.083	0.1
-5.088	0.1
-5.094	0.1
-5.099	0.1
-5.104	0.1
-5.109	0.1
-5.115	0.1
-5.120	0.1
-5.125	0.1
-5.131	0.1
-5.136	0.1
-5.141	0.1
-5.147	0.1
-5.152	0.1
-5.157	0.1
-5.162	0.1
-5.168	0.1
-5.173	0.1
-5.178	0.1
-5.184	0.1
-5.189	0.1
-5.194	0.1
-5.200	0.1
-5.205	0.1
-5.210	0.1
-5.216	0.1
-5.221	0.1
-5.226	0.1
-5.231	0.1
-5.237	0.1
-5.242	0.1
-5.247	0.1
-5.253	0.1
-5.258	0.1
-5.263	0.1
-5.269	0.1
-5.274	0.1
-5.279	0.1
-5.284	0.1
-5.290	0.1
-5.295	0.1
-5.300	0.1
-5.306	0.1
-5.311	0.1
-5.316	0.1
-5.322	0.1
-5.327	0.1
-5.332	0.1
-5.337	0.1
-5.343	0.1
-5.348	0.1
-5.353	0.1
-5.359	0.1
-5.364	0.1
-5.369	0.1
-5.375	0.1
-5.380	0.1
-5.385	0.1
-5.390	0.1
-5.396	0.1
-5.401	0.1
-5.406	0.1
-5.412	0.1
-5.417	0.1
-5.422	0.1
-5.428	0.1
-5.433	0.1
-5.438	0.1
-5.443	0.1
-5.449	0.1
-5.454	0.1
