&a / °	I1 / %
-3.434	26.7
-3.440	26.9
-3.445	28.2
-3.450	29.9
-3.456	31.4
-3.461	31.2
-3.466	30.4
-3.472	30.0
-3.477	30.4
-3.482	31.7
-3.488	33.6
-3.493	34.9
-3.498	34.3
-3.504	31.5
-3.509	28.7
-3.514	26.8
-3.520	26.3
-3.525	26.7
-3.530	27.3
-3.536	27.3
-3.541	26.5
-3.546	25.5
-3.552	25.6
-3.557	26.7
-3.562	28.3
-3.568	29.5
-3.573	29.9
-3.578	29.1
-3.584	28.3
-3.589	28.3
-3.594	29.1
-3.600	30.7
-3.605	31.9
-3.610	31.5
-3.616	29.1
-3.621	26.7
-3.626	25.5
-3.632	25.2
-3.637	25.8
-3.642	26.3
-3.647	26.0
-3.653	24.9
-3.658	24.3
-3.663	24.7
-3.669	26.0
-3.674	27.5
-3.679	28.5
-3.685	28.1
-3.690	27.7
-3.695	27.6
-3.701	28.4
-3.706	29.5
-3.711	30.7
-3.717	30.3
-3.722	28.2
-3.727	25.6
-3.733	24.0
-3.738	23.6
-3.743	24.0
-3.749	24.4
-3.754	24.2
-3.759	23.3
-3.765	22.9
-3.770	23.4
-3.775	24.8
-3.781	26.4
-3.786	27.2
-3.791	26.8
-3.797	26.3
-3.802	26.2
-3.807	26.8
-3.813	27.9
-3.818	28.4
-3.823	27.2
-3.829	25.1
-3.834	23.0
-3.839	21.8
-3.844	21.5
-3.850	22.1
-3.855	22.4
-3.860	22.1
-3.866	21.5
-3.871	21.5
-3.876	22.3
-3.882	23.8
-3.887	24.7
-3.892	25.1
-3.898	24.7
-3.903	24.7
-3.908	24.9
-3.914	25.3
-3.919	25.5
-3.924	24.7
-3.930	22.9
-3.935	21.3
-3.940	20.1
-3.946	19.8
-3.951	19.8
-3.956	20.0
-3.962	19.7
-3.967	19.5
-3.972	19.5
-3.978	20.0
-3.983	21.0
-3.988	21.9
-3.994	22.3
-3.999	22.7
-4.004	22.8
-4.009	23.1
-4.015	23.1
-4.020	22.7
-4.025	21.5
-4.031	19.8
-4.036	18.6
-4.041	17.9
-4.047	17.6
-4.052	17.6
-4.057	17.5
-4.063	17.5
-4.068	17.5
-4.073	17.9
-4.079	18.3
-4.084	19.1
-4.089	19.4
-4.095	19.5
-4.100	19.6
-4.105	19.9
-4.111	20.0
-4.116	19.9
-4.121	18.7
-4.127	17.5
-4.132	16.4
-4.137	15.9
-4.143	15.5
-4.148	15.5
-4.153	15.1
-4.158	15.1
-4.164	15.2
-4.169	15.6
-4.174	15.9
-4.180	16.1
-4.185	16.3
-4.190	16.8
-4.196	17.5
-4.201	18.3
-4.206	18.2
-4.212	17.1
-4.217	15.8
-4.222	14.7
-4.228	13.9
-4.233	13.7
-4.238	13.3
-4.244	12.7
-4.249	12.3
-4.254	12.3
-4.260	12.7
-4.265	13.2
-4.270	13.2
-4.275	13.1
-4.281	13.1
-4.286	13.9
-4.291	14.9
-4.297	15.5
-4.302	14.8
-4.307	13.2
-4.313	12.0
-4.318	11.5
-4.323	11.5
-4.329	11.5
-4.334	10.9
-4.339	10.2
-4.345	9.8
-4.350	9.8
-4.355	9.8
-4.361	9.7
-4.366	9.4
-4.371	9.6
-4.377	10.3
-4.382	11.2
-4.387	11.9
-4.392	11.7
-4.398	10.5
-4.403	9.5
-4.408	8.8
-4.414	8.7
-4.419	8.7
-4.424	8.4
-4.430	7.9
-4.435	7.6
-4.440	7.9
-4.446	8.2
-4.451	8.2
-4.456	7.8
-4.462	7.5
-4.467	7.9
-4.472	8.3
-4.478	8.7
-4.483	8.3
-4.488	7.5
-4.493	6.8
-4.499	6.7
-4.504	6.7
-4.509	6.7
-4.515	6.2
-4.520	5.8
-4.525	5.5
-4.531	5.8
-4.536	5.9
-4.541	5.6
-4.547	5.5
-4.552	5.5
-4.557	5.8
-4.563	6.1
-4.568	6.1
-4.573	5.6
-4.578	5.1
-4.584	4.7
-4.589	4.7
-4.594	4.7
-4.600	4.5
-4.605	4.3
-4.610	4.1
-4.616	4.1
-4.621	4.1
-4.626	4.1
-4.632	3.9
-4.637	3.9
-4.642	3.9
-4.648	3.9
-4.653	3.9
-4.658	3.9
-4.663	3.5
-4.669	3.4
-4.674	3.2
-4.679	3.2
-4.685	3.0
-4.690	3.0
-4.695	2.7
-4.701	2.7
-4.706	2.7
-4.711	2.7
-4.717	2.6
-4.722	2.6
-4.727	2.3
-4.733	2.3
-4.738	2.3
-4.743	2.3
-4.748	2.2
-4.754	2.1
-4.759	1.9
-4.764	1.9
-4.770	1.9
-4.775	1.9
-4.780	1.9
-4.786	1.9
-4.791	1.7
-4.796	1.6
-4.802	1.5
-4.807	1.5
-4.812	1.5
-4.818	1.5
-4.823	1.4
-4.828	1.4
-4.833	1.4
-4.839	1.4
-4.844	1.2
-4.849	1.2
-4.855	1.1
-4.860	1.1
-4.865	1.1
-4.871	1.1
-4.876	1.1
-4.881	1.1
-4.887	1.1
-4.892	1.1
-4.897	1.0
-4.902	1.0
-4.908	0.9
-4.913	0.9
-4.918	0.8
-4.924	0.8
-4.929	0.8
-4.934	0.8
-4.940	0.7
-4.945	0.7
-4.950	0.7
-4.956	0.7
-4.961	0.7
-4.966	0.7
-4.971	0.7
-4.977	0.7
-4.982	0.7
-4.987	0.7
-4.993	0.7
-4.998	0.7
-5.003	0.7
-5.009	0.7
-5.014	0.7
-5.019	0.7
-5.025	0.7
-5.030	0.7
-5.035	0.7
-5.040	0.7
-5.046	0.7
-5.051	0.7
-5.056	0.7
-5.062	0.7
-5.067	0.7
-5.072	0.7
-5.078	0.7
-5.083	0.7
-5.088	0.7
-5.094	0.7
-5.099	0.7
-5.104	0.7
-5.109	0.7
-5.115	0.7
-5.120	0.7
-5.125	0.7
-5.131	0.7
-5.136	0.7
-5.141	0.7
-5.147	0.7
-5.152	0.7
-5.157	0.7
-5.162	0.7
-5.168	0.7
-5.173	0.7
-5.178	0.7
-5.184	0.7
-5.189	0.7
-5.194	0.7
-5.200	0.7
-5.205	0.7
-5.210	0.7
-5.216	0.7
-5.221	0.7
-5.226	0.7
-5.231	0.7
-5.237	0.6
-5.242	0.6
-5.247	0.6
-5.253	0.6
-5.258	0.6
-5.263	0.6
-5.269	0.5
-5.274	0.5
-5.279	0.5
-5.284	0.5
-5.290	0.4
-5.295	0.4
-5.300	0.4
-5.306	0.4
-5.311	0.4
-5.316	0.3
-5.322	0.3
-5.327	0.3
-5.332	0.3
-5.337	0.3
-5.343	0.3
-5.348	0.3
-5.353	0.3
-5.359	0.3
-5.364	0.3
-5.369	0.3
-5.375	0.3
-5.380	0.3
-5.385	0.3
-5.390	0.3
-5.396	0.3
-5.401	0.3
-5.406	0.3
-5.412	0.3
-5.417	0.3
-5.422	0.3
-5.428	0.3
-5.433	0.3
-5.438	0.3
-5.443	0.3
-5.449	0.3
-5.454	0.3
