&a / °	I1 / %
-3.434	12.8
-3.440	14.0
-3.445	15.6
-3.450	17.6
-3.456	19.9
-3.461	22.3
-3.466	24.9
-3.472	27.0
-3.477	27.8
-3.482	28.0
-3.488	28.4
-3.493	28.4
-3.498	27.2
-3.504	24.6
-3.509	22.2
-3.514	20.2
-3.520	18.4
-3.525	16.0
-3.530	14.0
-3.536	12.7
-3.541	12.3
-3.546	12.8
-3.552	13.8
-3.557	15.3
-3.562	17.2
-3.568	19.2
-3.573	21.6
-3.578	23.6
-3.584	25.2
-3.589	25.6
-3.594	25.6
-3.600	25.7
-3.605	25.7
-3.610	24.5
-3.616	22.3
-3.621	20.3
-3.626	18.7
-3.632	16.7
-3.637	14.4
-3.642	12.8
-3.647	12.0
-3.653	12.0
-3.658	12.8
-3.663	14.0
-3.669	15.6
-3.674	17.6
-3.679	19.6
-3.685	22.0
-3.690	24.0
-3.695	25.2
-3.701	25.4
-3.706	25.3
-3.711	24.9
-3.717	23.7
-3.722	21.6
-3.727	19.2
-3.733	17.4
-3.738	15.4
-3.743	13.4
-3.749	11.8
-3.754	11.2
-3.759	11.2
-3.765	12.2
-3.770	13.6
-3.775	15.4
-3.781	17.5
-3.786	19.6
-3.791	21.6
-3.797	23.2
-3.802	23.6
-3.807	23.7
-3.813	23.6
-3.818	22.8
-3.823	21.1
-3.829	18.8
-3.834	16.8
-3.839	15.0
-3.844	12.9
-3.850	11.3
-3.855	10.3
-3.860	10.2
-3.866	10.8
-3.871	12.0
-3.876	13.6
-3.882	15.6
-3.887	17.6
-3.892	19.6
-3.898	21.2
-3.903	22.1
-3.908	22.0
-3.914	21.6
-3.919	20.8
-3.924	19.2
-3.930	17.1
-3.935	15.2
-3.940	13.5
-3.946	11.6
-3.951	10.0
-3.956	9.2
-3.962	8.9
-3.967	9.6
-3.972	10.8
-3.978	12.3
-3.983	14.0
-3.988	16.0
-3.994	18.0
-3.999	19.6
-4.004	20.2
-4.009	20.0
-4.015	19.6
-4.020	18.4
-4.025	16.6
-4.031	14.5
-4.036	12.7
-4.041	11.1
-4.047	9.5
-4.052	8.3
-4.057	7.6
-4.063	8.0
-4.068	8.8
-4.073	10.0
-4.079	11.6
-4.084	13.6
-4.089	15.2
-4.095	16.5
-4.100	17.1
-4.105	17.2
-4.111	16.8
-4.116	16.4
-4.121	15.0
-4.127	13.3
-4.132	11.6
-4.137	10.0
-4.143	8.4
-4.148	7.2
-4.153	6.7
-4.158	6.8
-4.164	7.2
-4.169	8.4
-4.174	9.7
-4.180	11.5
-4.185	13.0
-4.190	14.3
-4.196	15.1
-4.201	15.5
-4.206	15.1
-4.212	14.2
-4.217	12.8
-4.222	11.2
-4.228	9.6
-4.233	8.0
-4.238	6.8
-4.244	6.0
-4.249	5.6
-4.254	5.6
-4.260	6.0
-4.265	7.2
-4.270	8.4
-4.275	9.6
-4.281	10.8
-4.286	11.7
-4.291	12.4
-4.297	12.6
-4.302	12.0
-4.307	11.0
-4.313	9.8
-4.318	8.5
-4.323	6.9
-4.329	5.8
-4.334	5.0
-4.339	4.6
-4.345	4.4
-4.350	4.4
-4.355	4.8
-4.361	5.6
-4.366	6.8
-4.371	7.9
-4.377	8.8
-4.382	9.2
-4.387	9.6
-4.392	9.2
-4.398	8.4
-4.403	7.6
-4.408	6.5
-4.414	5.6
-4.419	4.4
-4.424	4.0
-4.430	3.6
-4.435	3.6
-4.440	3.6
-4.446	4.0
-4.451	4.8
-4.456	5.6
-4.462	6.0
-4.467	6.4
-4.472	6.8
-4.478	6.8
-4.483	6.4
-4.488	6.0
-4.493	5.6
-4.499	4.9
-4.504	4.1
-4.509	3.3
-4.515	2.9
-4.520	2.6
-4.525	2.6
-4.531	2.8
-4.536	3.2
-4.541	3.6
-4.547	4.0
-4.552	4.4
-4.557	4.4
-4.563	4.4
-4.568	4.4
-4.573	4.4
-4.578	4.0
-4.584	3.6
-4.589	3.2
-4.594	2.8
-4.600	2.4
-4.605	2.0
-4.610	2.0
-4.616	2.0
-4.621	2.0
-4.626	2.3
-4.632	2.4
-4.637	2.7
-4.642	2.8
-4.648	2.8
-4.653	2.8
-4.658	2.8
-4.663	2.4
-4.669	2.3
-4.674	2.0
-4.679	2.0
-4.685	1.6
-4.690	1.6
-4.695	1.5
-4.701	1.5
-4.706	1.5
-4.711	1.5
-4.717	1.5
-4.722	1.6
-4.727	1.6
-4.733	1.6
-4.738	1.6
-4.743	1.6
-4.748	1.5
-4.754	1.4
-4.759	1.2
-4.764	1.2
-4.770	0.9
-4.775	0.9
-4.780	0.8
-4.786	0.8
-4.791	0.8
-4.796	0.8
-4.802	0.8
-4.807	0.8
-4.812	0.8
-4.818	0.8
-4.823	0.8
-4.828	0.8
-4.833	0.8
-4.839	0.8
-4.844	0.8
-4.849	0.8
-4.855	0.8
-4.860	0.8
-4.865	0.8
-4.871	0.8
-4.876	0.8
-4.881	0.8
-4.887	0.6
-4.892	0.6
-4.897	0.5
-4.902	0.5
-4.908	0.5
-4.913	0.5
-4.918	0.4
-4.924	0.4
-4.929	0.4
-4.934	0.4
-4.940	0.4
-4.945	0.4
-4.950	0.4
-4.956	0.4
-4.961	0.4
-4.966	0.4
-4.971	0.4
-4.977	0.4
-4.982	0.4
-4.987	0.4
-4.993	0.4
-4.998	0.4
-5.003	0.4
-5.009	0.4
-5.014	0.4
-5.019	0.4
-5.025	0.4
-5.030	0.4
-5.035	0.4
-5.040	0.4
-5.046	0.4
-5.051	0.4
-5.056	0.4
-5.062	0.4
-5.067	0.4
-5.072	0.4
-5.078	0.4
-5.083	0.4
-5.088	0.4
-5.094	0.4
-5.099	0.4
-5.104	0.4
-5.109	0.4
-5.115	0.4
-5.120	0.4
-5.125	0.4
-5.131	0.4
-5.136	0.4
-5.141	0.4
-5.147	0.4
-5.152	0.4
-5.157	0.4
-5.162	0.4
-5.168	0.4
-5.173	0.4
-5.178	0.4
-5.184	0.4
-5.189	0.4
-5.194	0.4
-5.200	0.4
-5.205	0.4
-5.210	0.4
-5.216	0.4
-5.221	0.4
-5.226	0.3
-5.231	0.3
-5.237	0.3
-5.242	0.3
-5.247	0.3
-5.253	0.3
-5.258	0.3
-5.263	0.3
-5.269	0.3
-5.274	0.3
-5.279	0.3
-5.284	0.3
-5.290	0.3
-5.295	0.3
-5.300	0.2
-5.306	0.2
-5.311	0.2
-5.316	0.2
-5.322	0.2
-5.327	0.2
-5.332	0.2
-5.337	0.2
-5.343	0.1
-5.348	0.1
-5.353	0.1
-5.359	0.1
-5.364	0.1
-5.369	0.1
-5.375	0.1
-5.380	0.1
-5.385	0.1
-5.390	0.1
-5.396	0.1
-5.401	0.1
-5.406	0.1
-5.412	0.1
-5.417	0.0
-5.422	0.0
-5.428	0.0
-5.433	0.0
-5.438	0.0
-5.443	0.0
-5.449	0.0
-5.454	0.0
