&a / °	I1 / %
-3.434	23.2
-3.440	23.7
-3.445	25.2
-3.450	27.3
-3.456	29.4
-3.461	30.4
-3.466	30.2
-3.472	29.7
-3.477	29.9
-3.482	30.9
-3.488	32.5
-3.493	33.7
-3.498	32.8
-3.504	30.0
-3.509	27.2
-3.514	25.6
-3.520	25.2
-3.525	25.2
-3.530	25.3
-3.536	24.4
-3.541	23.2
-3.546	22.4
-3.552	22.8
-3.557	24.0
-3.562	26.0
-3.568	27.9
-3.573	29.1
-3.578	28.7
-3.584	28.0
-3.589	27.6
-3.594	28.4
-3.600	29.6
-3.605	30.8
-3.610	30.0
-3.616	27.7
-3.621	25.3
-3.626	24.1
-3.632	23.9
-3.637	24.3
-3.642	24.2
-3.647	23.1
-3.653	21.9
-3.658	21.6
-3.663	22.2
-3.669	23.8
-3.674	25.7
-3.679	27.3
-3.685	27.6
-3.690	27.4
-3.695	27.2
-3.701	27.7
-3.706	28.8
-3.711	29.8
-3.717	29.1
-3.722	26.8
-3.727	24.3
-3.733	22.7
-3.738	22.2
-3.743	22.4
-3.749	22.4
-3.754	21.6
-3.759	20.6
-3.765	20.4
-3.770	21.2
-3.775	22.8
-3.781	24.8
-3.786	26.2
-3.791	26.3
-3.797	25.9
-3.802	25.6
-3.807	26.2
-3.813	27.0
-3.818	27.5
-3.823	26.1
-3.829	23.8
-3.834	21.6
-3.839	20.5
-3.844	20.1
-3.850	20.3
-3.855	20.0
-3.860	19.6
-3.866	19.0
-3.871	19.4
-3.876	20.4
-3.882	22.0
-3.887	23.6
-3.892	24.4
-3.898	24.4
-3.903	24.3
-3.908	24.4
-3.914	24.6
-3.919	24.7
-3.924	23.8
-3.930	21.8
-3.935	20.0
-3.940	18.8
-3.946	18.4
-3.951	18.2
-3.956	17.8
-3.962	17.4
-3.967	17.4
-3.972	17.7
-3.978	18.5
-3.983	19.7
-3.988	21.1
-3.994	21.9
-3.999	22.3
-4.004	22.4
-4.009	22.4
-4.015	22.5
-4.020	22.1
-4.025	20.7
-4.031	19.0
-4.036	17.6
-4.041	16.8
-4.047	16.3
-4.052	15.9
-4.057	15.4
-4.063	15.2
-4.068	15.6
-4.073	16.4
-4.079	17.2
-4.084	18.3
-4.089	18.8
-4.095	19.2
-4.100	19.2
-4.105	19.5
-4.111	19.5
-4.116	19.2
-4.121	18.1
-4.127	16.8
-4.132	15.6
-4.137	14.9
-4.143	14.3
-4.148	13.8
-4.153	13.2
-4.158	13.2
-4.164	13.6
-4.169	14.4
-4.174	15.0
-4.180	15.6
-4.185	16.0
-4.190	16.5
-4.196	17.2
-4.201	17.6
-4.206	17.5
-4.212	16.6
-4.217	15.2
-4.222	14.3
-4.228	13.6
-4.233	12.8
-4.238	12.0
-4.244	11.2
-4.249	10.7
-4.254	10.8
-4.260	11.2
-4.265	12.0
-4.270	12.4
-4.275	12.6
-4.281	12.8
-4.286	13.6
-4.291	14.4
-4.297	14.8
-4.302	14.0
-4.307	12.8
-4.313	11.7
-4.318	11.2
-4.323	10.9
-4.329	10.5
-4.334	9.6
-4.339	8.8
-4.345	8.4
-4.350	8.4
-4.355	8.7
-4.361	9.1
-4.366	9.1
-4.371	9.5
-4.377	10.1
-4.382	10.9
-4.387	11.4
-4.392	11.2
-4.398	10.0
-4.403	9.2
-4.408	8.8
-4.414	8.4
-4.419	8.0
-4.424	7.6
-4.430	6.8
-4.435	6.8
-4.440	6.8
-4.446	7.4
-4.451	7.6
-4.456	7.6
-4.462	7.2
-4.467	7.6
-4.472	8.1
-4.478	8.5
-4.483	8.1
-4.488	7.3
-4.493	6.8
-4.499	6.6
-4.504	6.4
-4.509	6.1
-4.515	5.6
-4.520	5.2
-4.525	5.1
-4.531	5.2
-4.536	5.2
-4.541	5.2
-4.547	5.2
-4.552	5.2
-4.557	5.3
-4.563	5.7
-4.568	5.6
-4.573	5.4
-4.578	4.9
-4.584	4.8
-4.589	4.7
-4.594	4.5
-4.600	4.1
-4.605	3.8
-4.610	3.6
-4.616	3.6
-4.621	3.6
-4.626	3.7
-4.632	3.6
-4.637	3.6
-4.642	3.6
-4.648	3.9
-4.653	3.9
-4.658	3.7
-4.663	3.4
-4.669	3.2
-4.674	3.1
-4.679	3.0
-4.685	2.8
-4.690	2.8
-4.695	2.5
-4.701	2.5
-4.706	2.4
-4.711	2.4
-4.717	2.4
-4.722	2.4
-4.727	2.4
-4.733	2.4
-4.738	2.2
-4.743	2.1
-4.748	2.0
-4.754	2.0
-4.759	2.0
-4.764	2.0
-4.770	1.9
-4.775	1.8
-4.780	1.6
-4.786	1.6
-4.791	1.6
-4.796	1.6
-4.802	1.6
-4.807	1.6
-4.812	1.4
-4.818	1.3
-4.823	1.2
-4.828	1.2
-4.833	1.2
-4.839	1.2
-4.844	1.1
-4.849	1.1
-4.855	1.1
-4.860	1.1
-4.865	1.0
-4.871	1.0
-4.876	0.8
-4.881	0.8
-4.887	0.8
-4.892	0.8
-4.897	0.8
-4.902	0.8
-4.908	0.8
-4.913	0.8
-4.918	0.8
-4.924	0.8
-4.929	0.8
-4.934	0.8
-4.940	0.8
-4.945	0.8
-4.950	0.8
-4.956	0.8
-4.961	0.8
-4.966	0.8
-4.971	0.8
-4.977	0.8
-4.982	0.8
-4.987	0.8
-4.993	0.8
-4.998	0.8
-5.003	0.8
-5.009	0.8
-5.014	0.8
-5.019	0.8
-5.025	0.8
-5.030	0.8
-5.035	0.8
-5.040	0.8
-5.046	0.8
-5.051	0.8
-5.056	0.8
-5.062	0.8
-5.067	0.8
-5.072	0.8
-5.078	0.8
-5.083	0.8
-5.088	0.8
-5.094	0.8
-5.099	0.8
-5.104	0.8
-5.109	0.8
-5.115	0.8
-5.120	0.8
-5.125	0.8
-5.131	0.8
-5.136	0.8
-5.141	0.7
-5.147	0.7
-5.152	0.7
-5.157	0.7
-5.162	0.7
-5.168	0.7
-5.173	0.7
-5.178	0.7
-5.184	0.6
-5.189	0.6
-5.194	0.6
-5.200	0.6
-5.205	0.5
-5.210	0.5
-5.216	0.5
-5.221	0.5
-5.226	0.4
-5.231	0.4
-5.237	0.4
-5.242	0.4
-5.247	0.4
-5.253	0.4
-5.258	0.4
-5.263	0.4
-5.269	0.4
-5.274	0.4
-5.279	0.4
-5.284	0.4
-5.290	0.4
-5.295	0.4
-5.300	0.4
-5.306	0.4
-5.311	0.4
-5.316	0.4
-5.322	0.4
-5.327	0.4
-5.332	0.4
-5.337	0.4
-5.343	0.4
-5.348	0.4
-5.353	0.4
-5.359	0.4
-5.364	0.4
-5.369	0.4
-5.375	0.4
-5.380	0.4
-5.385	0.4
-5.390	0.4
-5.396	0.4
-5.401	0.4
-5.406	0.4
-5.412	0.4
-5.417	0.4
-5.422	0.4
-5.428	0.4
-5.433	0.4
-5.438	0.4
-5.443	0.4
-5.449	0.4
-5.454	0.4
