&a / °	I1 / %
-3.429	8.2
-3.434	8.6
-3.440	9.3
-3.445	10.5
-3.450	11.7
-3.456	13.4
-3.461	15.3
-3.466	17.6
-3.472	20.1
-3.477	22.8
-3.482	25.2
-3.488	26.7
-3.493	26.7
-3.498	25.5
-3.504	22.7
-3.509	19.4
-3.514	15.4
-3.520	12.2
-3.525	9.8
-3.530	8.5
-3.536	7.9
-3.541	7.9
-3.546	8.3
-3.552	9.3
-3.557	10.5
-3.562	11.8
-3.568	13.4
-3.573	15.3
-3.578	17.3
-3.584	19.3
-3.589	21.1
-3.594	22.8
-3.600	23.8
-3.605	23.9
-3.610	22.7
-3.616	20.3
-3.621	17.0
-3.626	13.7
-3.632	10.8
-3.637	8.9
-3.642	7.8
-3.647	7.4
-3.653	7.7
-3.658	8.5
-3.663	9.5
-3.669	10.9
-3.674	12.5
-3.679	14.2
-3.685	16.1
-3.690	18.2
-3.695	20.2
-3.701	22.1
-3.706	23.1
-3.711	23.1
-3.717	21.8
-3.722	19.4
-3.727	16.2
-3.733	13.0
-3.738	10.2
-3.743	8.3
-3.749	7.2
-3.754	6.9
-3.759	7.0
-3.765	7.8
-3.770	9.0
-3.775	10.8
-3.781	12.5
-3.786	14.5
-3.791	16.1
-3.797	18.0
-3.802	19.7
-3.807	20.9
-3.813	21.3
-3.818	20.7
-3.823	19.0
-3.829	16.5
-3.834	13.4
-3.839	10.6
-3.844	8.2
-3.850	7.0
-3.855	6.2
-3.860	6.2
-3.866	6.6
-3.871	7.7
-3.876	9.3
-3.882	11.2
-3.887	13.1
-3.892	15.1
-3.898	17.1
-3.903	18.6
-3.908	19.6
-3.914	19.7
-3.919	18.9
-3.924	17.2
-3.930	14.8
-3.935	12.1
-3.940	9.4
-3.946	7.4
-3.951	6.2
-3.956	5.8
-3.962	5.4
-3.967	5.8
-3.972	6.6
-3.978	8.1
-3.983	9.7
-3.988	12.1
-3.994	14.1
-3.999	16.1
-4.004	17.7
-4.009	18.4
-4.015	18.1
-4.020	16.8
-4.025	14.7
-4.031	12.2
-4.036	9.6
-4.041	7.5
-4.047	6.1
-4.052	5.3
-4.057	4.8
-4.063	5.0
-4.068	5.3
-4.073	6.4
-4.079	7.7
-4.084	9.7
-4.089	11.7
-4.095	13.6
-4.100	14.9
-4.105	15.8
-4.111	15.8
-4.116	15.0
-4.121	13.4
-4.127	11.0
-4.132	8.6
-4.137	7.0
-4.143	5.5
-4.148	4.7
-4.153	4.3
-4.158	4.3
-4.164	4.6
-4.169	5.3
-4.174	6.4
-4.180	7.9
-4.185	9.7
-4.190	11.7
-4.196	13.4
-4.201	14.5
-4.206	14.5
-4.212	13.2
-4.217	11.3
-4.222	9.0
-4.228	7.0
-4.233	5.4
-4.238	4.5
-4.244	3.8
-4.249	3.4
-4.254	3.4
-4.260	3.8
-4.265	4.5
-4.270	5.3
-4.275	6.5
-4.281	8.1
-4.286	9.8
-4.291	11.3
-4.297	12.1
-4.302	11.6
-4.307	10.2
-4.313	8.2
-4.318	6.5
-4.323	5.0
-4.329	4.1
-4.334	3.3
-4.339	3.0
-4.345	2.8
-4.350	2.8
-4.355	3.0
-4.361	3.4
-4.366	4.2
-4.371	5.5
-4.377	7.1
-4.382	8.3
-4.387	8.9
-4.392	8.9
-4.398	7.8
-4.403	6.6
-4.408	5.0
-4.414	3.9
-4.419	3.0
-4.424	2.6
-4.430	2.2
-4.435	2.2
-4.440	2.2
-4.446	2.5
-4.451	2.9
-4.456	3.6
-4.462	4.4
-4.467	5.3
-4.472	6.1
-4.478	6.5
-4.483	6.2
-4.488	5.5
-4.493	4.5
-4.499	3.5
-4.504	2.7
-4.509	2.2
-4.515	1.8
-4.520	1.8
-4.525	1.7
-4.531	1.8
-4.536	1.8
-4.541	2.1
-4.547	2.5
-4.552	3.1
-4.557	3.6
-4.563	4.0
-4.568	4.0
-4.573	3.8
-4.578	3.3
-4.584	2.6
-4.589	2.2
-4.594	1.8
-4.600	1.4
-4.605	1.4
-4.610	1.3
-4.616	1.3
-4.621	1.3
-4.626	1.4
-4.632	1.4
-4.637	1.8
-4.642	2.1
-4.648	2.2
-4.653	2.2
-4.658	2.2
-4.663	1.8
-4.669	1.7
-4.674	1.4
-4.679	1.3
-4.685	1.0
-4.690	0.9
-4.695	0.8
-4.701	0.8
-4.706	0.8
-4.711	0.8
-4.717	0.8
-4.722	1.0
-4.727	1.0
-4.733	1.0
-4.738	1.0
-4.743	1.0
-4.748	0.9
-4.754	0.9
-4.759	0.7
-4.764	0.6
-4.770	0.6
-4.775	0.6
-4.780	0.6
-4.786	0.6
-4.791	0.6
-4.796	0.6
-4.802	0.6
-4.807	0.6
-4.812	0.6
-4.818	0.6
-4.823	0.5
-4.828	0.5
-4.833	0.5
-4.839	0.5
-4.844	0.5
-4.849	0.5
-4.855	0.5
-4.860	0.5
-4.865	0.5
-4.871	0.5
-4.876	0.5
-4.881	0.5
-4.887	0.5
-4.892	0.4
-4.897	0.3
-4.902	0.3
-4.908	0.2
-4.913	0.2
-4.918	0.2
-4.924	0.2
-4.929	0.2
-4.934	0.2
-4.940	0.2
-4.945	0.2
-4.950	0.2
-4.956	0.2
-4.961	0.2
-4.966	0.2
-4.971	0.2
-4.977	0.2
-4.982	0.2
-4.987	0.2
-4.993	0.2
-4.998	0.2
-5.003	0.2
-5.009	0.2
-5.014	0.2
-5.019	0.2
-5.025	0.2
-5.030	0.2
-5.035	0.2
-5.040	0.2
-5.046	0.2
-5.051	0.2
-5.056	0.2
-5.062	0.2
-5.067	0.2
-5.072	0.2
-5.078	0.2
-5.083	0.2
-5.088	0.2
-5.094	0.2
-5.099	0.2
-5.104	0.2
-5.109	0.2
-5.115	0.2
-5.120	0.2
-5.125	0.2
-5.131	0.2
-5.136	0.2
-5.141	0.2
-5.147	0.2
-5.152	0.2
-5.157	0.2
-5.162	0.2
-5.168	0.2
-5.173	0.2
-5.178	0.2
-5.184	0.2
-5.189	0.2
-5.194	0.2
-5.200	0.2
-5.205	0.2
-5.210	0.2
-5.216	0.2
-5.221	0.2
-5.226	0.2
-5.231	0.2
-5.237	0.2
-5.242	0.2
-5.247	0.2
-5.253	0.2
-5.258	0.2
-5.263	0.2
-5.269	0.2
-5.274	0.2
-5.279	0.2
-5.284	0.2
-5.290	0.2
-5.295	0.2
-5.300	0.2
-5.306	0.2
-5.311	0.2
-5.316	0.2
-5.322	0.2
-5.327	0.2
-5.332	0.2
-5.337	0.2
-5.343	0.2
-5.348	0.2
-5.353	0.2
-5.359	0.2
-5.364	0.2
-5.369	0.2
-5.375	0.2
-5.380	0.2
-5.385	0.2
-5.390	0.2
-5.396	0.2
-5.401	0.2
-5.406	0.2
-5.412	0.2
-5.417	0.2
-5.422	0.2
-5.428	0.2
-5.433	0.2
-5.438	0.2
-5.443	0.2
-5.449	0.2
-5.454	0.2
