x-axis,1
second,Volt
-4.01000E-03,+218.75000E-03
-3.99000E-03,+250.00000E-03
-3.97000E-03,+250.00000E-03
-3.95000E-03,+187.50000E-03
-3.93000E-03,+156.25000E-03
-3.91000E-03,+187.50000E-03
-3.89000E-03,+187.50000E-03
-3.87000E-03,+218.75000E-03
-3.85000E-03,+250.00000E-03
-3.83000E-03,+218.75000E-03
-3.81000E-03,+187.50000E-03
-3.79000E-03,+156.25000E-03
-3.77000E-03,+156.25000E-03
-3.75000E-03,+218.75000E-03
-3.73000E-03,+281.25000E-03
-3.71000E-03,+281.25000E-03
-3.69000E-03,+218.75000E-03
-3.67000E-03,+218.75000E-03
-3.65000E-03,+250.00000E-03
-3.63000E-03,+281.25000E-03
-3.61000E-03,+250.00000E-03
-3.59000E-03,+218.75000E-03
-3.57000E-03,+218.75000E-03
-3.55000E-03,+187.50000E-03
-3.53000E-03,+187.50000E-03
-3.51000E-03,+187.50000E-03
-3.49000E-03,+218.75000E-03
-3.47000E-03,+218.75000E-03
-3.45000E-03,+187.50000E-03
-3.43000E-03,+218.75000E-03
-3.41000E-03,+250.00000E-03
-3.39000E-03,+218.75000E-03
-3.37000E-03,+187.50000E-03
-3.35000E-03,+218.75000E-03
-3.33000E-03,+281.25000E-03
-3.31000E-03,+281.25000E-03
-3.29000E-03,+250.00000E-03
-3.27000E-03,+250.00000E-03
-3.25000E-03,+250.00000E-03
-3.23000E-03,+250.00000E-03
-3.21000E-03,+218.75000E-03
-3.19000E-03,+156.25000E-03
-3.17000E-03,+156.25000E-03
-3.15000E-03,+187.50000E-03
-3.13000E-03,+218.75000E-03
-3.11000E-03,+250.00000E-03
-3.09000E-03,+250.00000E-03
-3.07000E-03,+187.50000E-03
-3.05000E-03,+187.50000E-03
-3.03000E-03,+250.00000E-03
-3.01000E-03,+250.00000E-03
-2.99000E-03,+218.75000E-03
-2.97000E-03,+218.75000E-03
-2.95000E-03,+250.00000E-03
-2.93000E-03,+218.75000E-03
-2.91000E-03,+218.75000E-03
-2.89000E-03,+250.00000E-03
-2.87000E-03,+281.25000E-03
-2.85000E-03,+250.00000E-03
-2.83000E-03,+218.75000E-03
-2.81000E-03,+281.25000E-03
-2.79000E-03,+281.25000E-03
-2.77000E-03,+281.25000E-03
-2.75000E-03,+312.50000E-03
-2.73000E-03,+281.25000E-03
-2.71000E-03,+218.75000E-03
-2.69000E-03,+187.50000E-03
-2.67000E-03,+250.00000E-03
-2.65000E-03,+250.00000E-03
-2.63000E-03,+250.00000E-03
-2.61000E-03,+281.25000E-03
-2.59000E-03,+218.75000E-03
-2.57000E-03,+218.75000E-03
-2.55000E-03,+250.00000E-03
-2.53000E-03,+250.00000E-03
-2.51000E-03,+250.00000E-03
-2.49000E-03,+250.00000E-03
-2.47000E-03,+218.75000E-03
-2.45000E-03,+250.00000E-03
-2.43000E-03,+281.25000E-03
-2.41000E-03,+250.00000E-03
-2.39000E-03,+250.00000E-03
-2.37000E-03,+218.75000E-03
-2.35000E-03,+218.75000E-03
-2.33000E-03,+281.25000E-03
-2.31000E-03,+281.25000E-03
-2.29000E-03,+250.00000E-03
-2.27000E-03,+250.00000E-03
-2.25000E-03,+218.75000E-03
-2.23000E-03,+218.75000E-03
-2.21000E-03,+281.25000E-03
-2.19000E-03,+281.25000E-03
-2.17000E-03,+218.75000E-03
-2.15000E-03,+218.75000E-03
-2.13000E-03,+281.25000E-03
-2.11000E-03,+281.25000E-03
-2.09000E-03,+250.00000E-03
-2.07000E-03,+250.00000E-03
-2.05000E-03,+250.00000E-03
-2.03000E-03,+250.00000E-03
-2.01000E-03,+218.75000E-03
-1.99000E-03,+250.00000E-03
-1.97000E-03,+281.25000E-03
-1.95000E-03,+250.00000E-03
-1.93000E-03,+250.00000E-03
-1.91000E-03,+218.75000E-03
-1.89000E-03,+187.50000E-03
-1.87000E-03,+218.75000E-03
-1.85000E-03,+281.25000E-03
-1.83000E-03,+281.25000E-03
-1.81000E-03,+250.00000E-03
-1.79000E-03,+250.00000E-03
-1.77000E-03,+218.75000E-03
-1.75000E-03,+187.50000E-03
-1.73000E-03,+218.75000E-03
-1.71000E-03,+250.00000E-03
-1.69000E-03,+250.00000E-03
-1.67000E-03,+250.00000E-03
-1.65000E-03,+218.75000E-03
-1.63000E-03,+156.25000E-03
-1.61000E-03,+187.50000E-03
-1.59000E-03,+250.00000E-03
-1.57000E-03,+218.75000E-03
-1.55000E-03,+250.00000E-03
-1.53000E-03,+250.00000E-03
-1.51000E-03,+218.75000E-03
-1.49000E-03,+218.75000E-03
-1.47000E-03,+218.75000E-03
-1.45000E-03,+250.00000E-03
-1.43000E-03,+250.00000E-03
-1.41000E-03,+187.50000E-03
-1.39000E-03,+187.50000E-03
-1.37000E-03,+250.00000E-03
-1.35000E-03,+218.75000E-03
-1.33000E-03,+218.75000E-03
-1.31000E-03,+250.00000E-03
-1.29000E-03,+250.00000E-03
-1.27000E-03,+250.00000E-03
-1.25000E-03,+218.75000E-03
-1.23000E-03,+218.75000E-03
-1.21000E-03,+250.00000E-03
-1.19000E-03,+281.25000E-03
-1.17000E-03,+250.00000E-03
-1.15000E-03,+218.75000E-03
-1.13000E-03,+281.25000E-03
-1.11000E-03,+281.25000E-03
-1.09000E-03,+218.75000E-03
-1.07000E-03,+250.00000E-03
-1.05000E-03,+250.00000E-03
-1.03000E-03,+187.50000E-03
-1.01000E-03,+187.50000E-03
-990.00E-06,+187.50000E-03
-970.00E-06,+218.75000E-03
-950.00E-06,+218.75000E-03
-930.00E-06,+187.50000E-03
-910.00E-06,+187.50000E-03
-890.00E-06,+187.50000E-03
-870.00E-06,+250.00000E-03
-850.00E-06,+281.25000E-03
-830.00E-06,+250.00000E-03
-810.00E-06,+250.00000E-03
-790.00E-06,+250.00000E-03
-770.00E-06,+250.00000E-03
-750.00E-06,+281.25000E-03
-730.00E-06,+250.00000E-03
-710.00E-06,+187.50000E-03
-690.00E-06,+187.50000E-03
-670.00E-06,+218.75000E-03
-650.00E-06,+281.25000E-03
-630.00E-06,+281.25000E-03
-610.00E-06,+250.00000E-03
-590.00E-06,+250.00000E-03
-570.00E-06,+281.25000E-03
-550.00E-06,+281.25000E-03
-530.00E-06,+281.25000E-03
-510.00E-06,+281.25000E-03
-490.00E-06,+281.25000E-03
-470.00E-06,+281.25000E-03
-450.00E-06,+281.25000E-03
-430.00E-06,+281.25000E-03
-410.00E-06,+250.00000E-03
-390.00E-06,+250.00000E-03
-370.00E-06,+281.25000E-03
-350.00E-06,+250.00000E-03
-330.00E-06,+187.50000E-03
-310.00E-06,+218.75000E-03
-290.00E-06,+218.75000E-03
-270.00E-06,+250.00000E-03
-250.00E-06,+218.75000E-03
-230.00E-06,+218.75000E-03
-210.00E-06,+250.00000E-03
-190.00E-06,+187.50000E-03
-170.00E-06,+156.25000E-03
-150.00E-06,+187.50000E-03
-130.00E-06,+250.00000E-03
-110.00E-06,+218.75000E-03
-90.00E-06,+218.75000E-03
-70.00E-06,+218.75000E-03
-50.00E-06,+218.75000E-03
-30.00E-06,+218.75000E-03
-10.00E-06,+218.75000E-03
+10.00E-06,+93.75000E-03
+30.00E-06,+2.25000000E+00
+50.00E-06,+7.15625000E+00
+70.00E-06,+10.18750000E+00
+90.00E-06,+10.65625000E+00
+110.00E-06,+10.62500000E+00
+130.00E-06,+10.53125000E+00
+150.00E-06,+10.50000000E+00
+170.00E-06,+10.46875000E+00
+190.00E-06,+10.43750000E+00
+210.00E-06,+10.43750000E+00
+230.00E-06,+10.43750000E+00
+250.00E-06,+10.37500000E+00
+270.00E-06,+10.31250000E+00
+290.00E-06,+10.28125000E+00
+310.00E-06,+10.25000000E+00
+330.00E-06,+10.21875000E+00
+350.00E-06,+10.18750000E+00
+370.00E-06,+10.18750000E+00
+390.00E-06,+10.12500000E+00
+410.00E-06,+10.06250000E+00
+430.00E-06,+10.06250000E+00
+450.00E-06,+10.03125000E+00
+470.00E-06,+9.96875000E+00
+490.00E-06,+9.90625000E+00
+510.00E-06,+9.81250000E+00
+530.00E-06,+9.78125000E+00
+550.00E-06,+9.81250000E+00
+570.00E-06,+9.75000000E+00
+590.00E-06,+9.68750000E+00
+610.00E-06,+9.65625000E+00
+630.00E-06,+9.62500000E+00
+650.00E-06,+9.59375000E+00
+670.00E-06,+9.53125000E+00
+690.00E-06,+9.46875000E+00
+710.00E-06,+9.40625000E+00
+730.00E-06,+9.37500000E+00
+750.00E-06,+9.31250000E+00
+770.00E-06,+9.25000000E+00
+790.00E-06,+9.25000000E+00
+810.00E-06,+9.18750000E+00
+830.00E-06,+9.09375000E+00
+850.00E-06,+9.03125000E+00
+870.00E-06,+9.00000000E+00
+890.00E-06,+8.93750000E+00
+910.00E-06,+8.87500000E+00
+930.00E-06,+8.84375000E+00
+950.00E-06,+8.78125000E+00
+970.00E-06,+8.75000000E+00
+990.00E-06,+8.71875000E+00
+1.01000E-03,+8.62500000E+00
+1.03000E-03,+8.56250000E+00
+1.05000E-03,+8.53125000E+00
+1.07000E-03,+8.46875000E+00
+1.09000E-03,+8.37500000E+00
+1.11000E-03,+8.28125000E+00
+1.13000E-03,+8.25000000E+00
+1.15000E-03,+8.18750000E+00
+1.17000E-03,+8.09375000E+00
+1.19000E-03,+8.12500000E+00
+1.21000E-03,+8.06250000E+00
+1.23000E-03,+7.90625000E+00
+1.25000E-03,+7.87500000E+00
+1.27000E-03,+7.87500000E+00
+1.29000E-03,+7.81250000E+00
+1.31000E-03,+7.68750000E+00
+1.33000E-03,+7.59375000E+00
+1.35000E-03,+7.56250000E+00
+1.37000E-03,+7.53125000E+00
+1.39000E-03,+7.46875000E+00
+1.41000E-03,+7.43750000E+00
+1.43000E-03,+7.37500000E+00
+1.45000E-03,+7.31250000E+00
+1.47000E-03,+7.25000000E+00
+1.49000E-03,+7.15625000E+00
+1.51000E-03,+7.09375000E+00
+1.53000E-03,+7.03125000E+00
+1.55000E-03,+6.96875000E+00
+1.57000E-03,+6.90625000E+00
+1.59000E-03,+6.81250000E+00
+1.61000E-03,+6.75000000E+00
+1.63000E-03,+6.75000000E+00
+1.65000E-03,+6.68750000E+00
+1.67000E-03,+6.59375000E+00
+1.69000E-03,+6.53125000E+00
+1.71000E-03,+6.46875000E+00
+1.73000E-03,+6.40625000E+00
+1.75000E-03,+6.37500000E+00
+1.77000E-03,+6.34375000E+00
+1.79000E-03,+6.21875000E+00
+1.81000E-03,+6.12500000E+00
+1.83000E-03,+6.09375000E+00
+1.85000E-03,+6.03125000E+00
+1.87000E-03,+5.96875000E+00
+1.89000E-03,+5.87500000E+00
+1.91000E-03,+5.84375000E+00
+1.93000E-03,+5.78125000E+00
+1.95000E-03,+5.68750000E+00
+1.97000E-03,+5.62500000E+00
+1.99000E-03,+5.53125000E+00
+2.01000E-03,+5.50000000E+00
+2.03000E-03,+5.40625000E+00
+2.05000E-03,+5.31250000E+00
+2.07000E-03,+5.28125000E+00
+2.09000E-03,+5.28125000E+00
+2.11000E-03,+5.28125000E+00
+2.13000E-03,+5.25000000E+00
+2.15000E-03,+5.15625000E+00
+2.17000E-03,+5.00000000E+00
+2.19000E-03,+4.96875000E+00
+2.21000E-03,+5.00000000E+00
+2.23000E-03,+4.90625000E+00
+2.25000E-03,+4.78125000E+00
+2.27000E-03,+4.71875000E+00
+2.29000E-03,+4.62500000E+00
+2.31000E-03,+4.56250000E+00
+2.33000E-03,+4.53125000E+00
+2.35000E-03,+4.53125000E+00
+2.37000E-03,+4.53125000E+00
+2.39000E-03,+4.43750000E+00
+2.41000E-03,+4.34375000E+00
+2.43000E-03,+4.28125000E+00
+2.45000E-03,+4.25000000E+00
+2.47000E-03,+4.25000000E+00
+2.49000E-03,+4.18750000E+00
+2.51000E-03,+4.12500000E+00
+2.53000E-03,+4.09375000E+00
+2.55000E-03,+4.06250000E+00
+2.57000E-03,+4.03125000E+00
+2.59000E-03,+3.93750000E+00
+2.61000E-03,+3.84375000E+00
+2.63000E-03,+3.81250000E+00
+2.65000E-03,+3.84375000E+00
+2.67000E-03,+3.75000000E+00
+2.69000E-03,+3.65625000E+00
+2.71000E-03,+3.65625000E+00
+2.73000E-03,+3.59375000E+00
+2.75000E-03,+3.56250000E+00
+2.77000E-03,+3.56250000E+00
+2.79000E-03,+3.50000000E+00
+2.81000E-03,+3.43750000E+00
+2.83000E-03,+3.40625000E+00
+2.85000E-03,+3.37500000E+00
+2.87000E-03,+3.37500000E+00
+2.89000E-03,+3.34375000E+00
+2.91000E-03,+3.28125000E+00
+2.93000E-03,+3.28125000E+00
+2.95000E-03,+3.25000000E+00
+2.97000E-03,+3.18750000E+00
+2.99000E-03,+3.15625000E+00
+3.01000E-03,+3.12500000E+00
+3.03000E-03,+3.09375000E+00
+3.05000E-03,+3.06250000E+00
+3.07000E-03,+3.03125000E+00
+3.09000E-03,+2.96875000E+00
+3.11000E-03,+2.93750000E+00
+3.13000E-03,+2.93750000E+00
+3.15000E-03,+2.87500000E+00
+3.17000E-03,+2.81250000E+00
+3.19000E-03,+2.81250000E+00
+3.21000E-03,+2.78125000E+00
+3.23000E-03,+2.75000000E+00
+3.25000E-03,+2.75000000E+00
+3.27000E-03,+2.71875000E+00
+3.29000E-03,+2.68750000E+00
+3.31000E-03,+2.62500000E+00
+3.33000E-03,+2.59375000E+00
+3.35000E-03,+2.62500000E+00
+3.37000E-03,+2.59375000E+00
+3.39000E-03,+2.56250000E+00
+3.41000E-03,+2.53125000E+00
+3.43000E-03,+2.53125000E+00
+3.45000E-03,+2.53125000E+00
+3.47000E-03,+2.50000000E+00
+3.49000E-03,+2.43750000E+00
+3.51000E-03,+2.43750000E+00
+3.53000E-03,+2.46875000E+00
+3.55000E-03,+2.46875000E+00
+3.57000E-03,+2.40625000E+00
+3.59000E-03,+2.31250000E+00
+3.61000E-03,+2.34375000E+00
+3.63000E-03,+2.37500000E+00
+3.65000E-03,+2.34375000E+00
+3.67000E-03,+2.31250000E+00
+3.69000E-03,+2.34375000E+00
+3.71000E-03,+2.34375000E+00
+3.73000E-03,+2.28125000E+00
+3.75000E-03,+2.28125000E+00
+3.77000E-03,+2.31250000E+00
+3.79000E-03,+2.21875000E+00
+3.81000E-03,+2.15625000E+00
+3.83000E-03,+2.21875000E+00
+3.85000E-03,+2.18750000E+00
+3.87000E-03,+2.15625000E+00
+3.89000E-03,+2.15625000E+00
+3.91000E-03,+2.15625000E+00
+3.93000E-03,+2.18750000E+00
+3.95000E-03,+2.15625000E+00
+3.97000E-03,+2.09375000E+00
+3.99000E-03,+2.12500000E+00
+4.01000E-03,+2.09375000E+00
+4.03000E-03,+2.03125000E+00
+4.05000E-03,+2.09375000E+00
+4.07000E-03,+2.12500000E+00
+4.09000E-03,+2.09375000E+00
+4.11000E-03,+2.06250000E+00
+4.13000E-03,+2.03125000E+00
+4.15000E-03,+2.03125000E+00
+4.17000E-03,+2.03125000E+00
+4.19000E-03,+1.96875000E+00
+4.21000E-03,+1.93750000E+00
+4.23000E-03,+1.93750000E+00
+4.25000E-03,+1.96875000E+00
+4.27000E-03,+1.96875000E+00
+4.29000E-03,+1.90625000E+00
+4.31000E-03,+1.93750000E+00
+4.33000E-03,+1.96875000E+00
+4.35000E-03,+1.90625000E+00
+4.37000E-03,+1.87500000E+00
+4.39000E-03,+1.87500000E+00
+4.41000E-03,+1.87500000E+00
+4.43000E-03,+1.90625000E+00
+4.45000E-03,+1.90625000E+00
+4.47000E-03,+1.84375000E+00
+4.49000E-03,+1.81250000E+00
+4.51000E-03,+1.78125000E+00
+4.53000E-03,+1.84375000E+00
+4.55000E-03,+1.87500000E+00
+4.57000E-03,+1.81250000E+00
+4.59000E-03,+1.78125000E+00
+4.61000E-03,+1.78125000E+00
+4.63000E-03,+1.81250000E+00
+4.65000E-03,+1.78125000E+00
+4.67000E-03,+1.78125000E+00
+4.69000E-03,+1.78125000E+00
+4.71000E-03,+1.78125000E+00
+4.73000E-03,+1.78125000E+00
+4.75000E-03,+1.71875000E+00
+4.77000E-03,+1.71875000E+00
+4.79000E-03,+1.75000000E+00
+4.81000E-03,+1.71875000E+00
+4.83000E-03,+1.71875000E+00
+4.85000E-03,+1.71875000E+00
+4.87000E-03,+1.68750000E+00
+4.89000E-03,+1.68750000E+00
+4.91000E-03,+1.71875000E+00
+4.93000E-03,+1.71875000E+00
+4.95000E-03,+1.71875000E+00
+4.97000E-03,+1.75000000E+00
+4.99000E-03,+1.71875000E+00
+5.01000E-03,+1.65625000E+00
+5.03000E-03,+1.62500000E+00
+5.05000E-03,+1.62500000E+00
+5.07000E-03,+1.62500000E+00
+5.09000E-03,+1.62500000E+00
+5.11000E-03,+1.59375000E+00
+5.13000E-03,+1.59375000E+00
+5.15000E-03,+1.59375000E+00
+5.17000E-03,+1.59375000E+00
+5.19000E-03,+1.62500000E+00
+5.21000E-03,+1.62500000E+00
+5.23000E-03,+1.65625000E+00
+5.25000E-03,+1.62500000E+00
+5.27000E-03,+1.59375000E+00
+5.29000E-03,+1.59375000E+00
+5.31000E-03,+1.56250000E+00
+5.33000E-03,+1.56250000E+00
+5.35000E-03,+1.59375000E+00
+5.37000E-03,+1.59375000E+00
+5.39000E-03,+1.53125000E+00
+5.41000E-03,+1.53125000E+00
+5.43000E-03,+1.59375000E+00
+5.45000E-03,+1.53125000E+00
+5.47000E-03,+1.46875000E+00
+5.49000E-03,+1.53125000E+00
+5.51000E-03,+1.53125000E+00
+5.53000E-03,+1.46875000E+00
+5.55000E-03,+1.40625000E+00
+5.57000E-03,+1.40625000E+00
+5.59000E-03,+1.43750000E+00
+5.61000E-03,+1.46875000E+00
+5.63000E-03,+1.50000000E+00
+5.65000E-03,+1.46875000E+00
+5.67000E-03,+1.43750000E+00
+5.69000E-03,+1.46875000E+00
+5.71000E-03,+1.46875000E+00
+5.73000E-03,+1.46875000E+00
+5.75000E-03,+1.43750000E+00
+5.77000E-03,+1.34375000E+00
+5.79000E-03,+1.34375000E+00
+5.81000E-03,+1.37500000E+00
+5.83000E-03,+1.37500000E+00
+5.85000E-03,+1.34375000E+00
+5.87000E-03,+1.34375000E+00
+5.89000E-03,+1.40625000E+00
+5.91000E-03,+1.43750000E+00
+5.93000E-03,+1.37500000E+00
+5.95000E-03,+1.28125000E+00
+5.97000E-03,+1.21875000E+00
+5.99000E-03,+1.21875000E+00
+6.01000E-03,+1.28125000E+00
+6.03000E-03,+1.28125000E+00
+6.05000E-03,+1.25000000E+00
+6.07000E-03,+1.28125000E+00
+6.09000E-03,+1.28125000E+00
+6.11000E-03,+1.21875000E+00
+6.13000E-03,+1.21875000E+00
+6.15000E-03,+1.21875000E+00
+6.17000E-03,+1.18750000E+00
+6.19000E-03,+1.21875000E+00
+6.21000E-03,+1.21875000E+00
+6.23000E-03,+1.18750000E+00
+6.25000E-03,+1.18750000E+00
+6.27000E-03,+1.15625000E+00
+6.29000E-03,+1.12500000E+00
+6.31000E-03,+1.12500000E+00
+6.33000E-03,+1.09375000E+00
+6.35000E-03,+1.12500000E+00
+6.37000E-03,+1.12500000E+00
+6.39000E-03,+1.09375000E+00
+6.41000E-03,+1.15625000E+00
+6.43000E-03,+1.12500000E+00
+6.45000E-03,+1.09375000E+00
+6.47000E-03,+1.06250000E+00
+6.49000E-03,+1.03125000E+00
+6.51000E-03,+1.03125000E+00
+6.53000E-03,+1.03125000E+00
+6.55000E-03,+1.06250000E+00
+6.57000E-03,+1.03125000E+00
+6.59000E-03,+1.00000000E+00
+6.61000E-03,+1.00000000E+00
+6.63000E-03,+968.75000E-03
+6.65000E-03,+937.50000E-03
+6.67000E-03,+937.50000E-03
+6.69000E-03,+1.00000000E+00
+6.71000E-03,+1.03125000E+00
+6.73000E-03,+968.75000E-03
+6.75000E-03,+937.50000E-03
+6.77000E-03,+968.75000E-03
+6.79000E-03,+968.75000E-03
+6.81000E-03,+906.25000E-03
+6.83000E-03,+875.00000E-03
+6.85000E-03,+875.00000E-03
+6.87000E-03,+906.25000E-03
+6.89000E-03,+906.25000E-03
+6.91000E-03,+843.75000E-03
+6.93000E-03,+843.75000E-03
+6.95000E-03,+843.75000E-03
+6.97000E-03,+843.75000E-03
+6.99000E-03,+875.00000E-03
+7.01000E-03,+812.50000E-03
+7.03000E-03,+781.25000E-03
+7.05000E-03,+781.25000E-03
+7.07000E-03,+781.25000E-03
+7.09000E-03,+812.50000E-03
+7.11000E-03,+812.50000E-03
+7.13000E-03,+843.75000E-03
+7.15000E-03,+843.75000E-03
+7.17000E-03,+812.50000E-03
+7.19000E-03,+812.50000E-03
+7.21000E-03,+781.25000E-03
+7.23000E-03,+750.00000E-03
+7.25000E-03,+750.00000E-03
+7.27000E-03,+750.00000E-03
+7.29000E-03,+750.00000E-03
+7.31000E-03,+750.00000E-03
+7.33000E-03,+750.00000E-03
+7.35000E-03,+750.00000E-03
+7.37000E-03,+750.00000E-03
+7.39000E-03,+718.75000E-03
+7.41000E-03,+718.75000E-03
+7.43000E-03,+718.75000E-03
+7.45000E-03,+687.50000E-03
+7.47000E-03,+656.25000E-03
+7.49000E-03,+656.25000E-03
+7.51000E-03,+718.75000E-03
+7.53000E-03,+718.75000E-03
+7.55000E-03,+750.00000E-03
+7.57000E-03,+750.00000E-03
+7.59000E-03,+656.25000E-03
+7.61000E-03,+656.25000E-03
+7.63000E-03,+656.25000E-03
