&a / °	I1 / %
-0,634	15,5
-0,636	15,4
-0,639	15,4
-0,642	15,4
-0,644	15,4
-0,647	15,5
-0,650	15,5
-0,652	15,4
-0,655	15,4
-0,658	15,4
-0,660	15,4
-0,663	15,4
-0,666	15,5
-0,668	15,4
-0,671	15,4
-0,674	15,5
-0,676	15,5
-0,679	15,4
-0,682	15,4
-0,684	15,4
-0,687	15,5
-0,690	15,5
-0,692	15,5
-0,695	15,5
-0,698	15,5
-0,701	15,5
-0,703	15,5
-0,706	15,5
-0,709	15,5
-0,711	15,5
-0,714	15,5
-0,717	15,6
-0,719	16,0
-0,722	16,5
-0,725	17,2
-0,727	17,6
-0,730	17,9
-0,733	18,1
-0,735	18,9
-0,738	20,7
-0,741	24,1
-0,743	28,2
-0,746	30,3
-0,749	29,4
-0,751	26,8
-0,754	23,7
-0,757	20,9
-0,759	19,0
-0,762	17,8
-0,765	16,9
-0,767	16,5
-0,770	16,1
-0,773	15,9
-0,775	15,8
-0,778	15,8
-0,781	15,8
-0,783	15,7
-0,786	15,7
-0,789	15,7
-0,791	15,6
-0,794	15,6
-0,797	15,6
-0,799	15,5
-0,802	15,5
-0,805	15,5
-0,807	15,5
-0,810	15,5
-0,813	15,5
-0,815	15,5
-0,818	15,5
-0,821	15,5
-0,823	15,4
-0,826	15,4
-0,829	15,5
-0,831	15,4
-0,834	15,5
-0,837	15,5
-0,840	15,5
-0,842	15,5
-0,845	15,5
-0,848	15,5
-0,850	15,4
-0,853	15,4
-0,856	15,4
-0,858	15,4
-0,861	15,4
-0,864	15,4
-0,866	15,4
-0,869	15,4
-0,872	15,4
-0,874	15,4
-0,877	15,4
-0,880	15,4
-0,882	15,4
-0,885	15,4
-0,888	15,4
-0,890	15,4
-0,893	15,4
-0,896	15,4
-0,898	15,4
-0,901	15,4
-0,904	15,4
-0,906	15,4
-0,909	15,5
-0,912	15,5
-0,914	15,4
-0,917	15,4
-0,920	15,5
-0,922	15,4
-0,925	15,5
-0,928	15,4
-0,930	15,4
-0,933	15,5
-0,936	15,4
-0,938	15,4
-0,941	15,4
-0,944	15,4
-0,946	15,4
-0,949	15,4
-0,952	15,4
-0,954	15,4
-0,957	15,4
-0,960	15,4
-0,962	15,4
-0,965	15,4
-0,968	15,4
-0,970	15,4
-0,973	15,4
-0,976	15,4
-0,979	15,4
-0,981	15,4
-0,984	15,4
-0,987	15,4
-0,989	15,4
-0,992	15,4
-0,995	15,4
-0,997	15,4
-1,000	15,4
-1,003	15,4
-1,005	15,4
-1,008	15,4
-1,011	15,4
-1,013	15,4
-1,016	15,4
-1,019	15,4
-1,021	15,4
-1,024	15,4
-1,027	15,4
-1,029	15,4
-1,032	15,4
-1,035	15,4
-1,037	15,4
-1,040	15,4
-1,043	15,4
-1,045	15,4
-1,048	15,4
-1,051	15,4
-1,053	15,4
-1,056	15,4
-1,059	15,4
-1,061	15,4
-1,064	15,4
-1,067	15,4
-1,069	15,4
-1,072	15,4
-1,075	15,4
-1,077	15,4
-1,080	15,4
-1,083	15,4
-1,085	15,4
-1,088	15,4
-1,091	15,4
-1,093	15,4
-1,096	15,4
-1,099	15,4
-1,101	15,4
-1,104	15,4
-1,107	15,4
-1,109	15,4
-1,112	15,4
-1,115	15,4
-1,118	15,4
-1,120	15,5
-1,123	15,4
-1,126	15,4
-1,128	15,4
-1,131	15,4
-1,134	15,4
-1,136	15,4
-1,139	15,4
-1,142	15,4
-1,144	15,4
-1,147	15,4
-1,150	15,4
-1,152	15,4
-1,155	15,4
-1,158	15,4
-1,160	15,4
-1,163	15,4
-1,166	15,4
-1,168	15,4
-1,171	15,4
-1,174	15,4
-1,176	15,4
-1,179	15,4
-1,182	15,4
-1,184	15,4
-1,187	15,4
-1,190	15,4
-1,192	15,4
-1,195	15,4
-1,198	15,4
-1,200	15,4
-1,203	15,4
-1,206	15,4
-1,208	15,4
-1,211	15,4
-1,214	15,4
-1,216	15,4
-1,219	15,4
-1,222	15,4
-1,224	15,4
-1,227	15,4
-1,230	15,4
-1,232	15,4
-1,235	15,4
-1,238	15,4
-1,240	15,4
-1,243	15,4
-1,246	15,4
-1,248	15,4
-1,251	15,4
-1,254	15,4
-1,256	15,4
-1,259	15,4
-1,262	15,4
-1,265	15,4
-1,267	15,4
-1,270	15,4
-1,273	15,4
-1,275	15,4
-1,278	15,4
-1,281	15,4
-1,283	15,4
-1,286	15,4
-1,289	15,4
-1,291	15,4
-1,294	15,4
-1,297	15,4
-1,299	15,4
-1,302	15,4
-1,305	15,4
-1,307	15,4
-1,310	15,4
-1,313	15,4
-1,315	15,4
-1,318	15,4
-1,321	15,4
-1,323	15,4
-1,326	15,4
-1,329	15,4
-1,331	15,4
-1,334	15,4
-1,337	15,4
-1,339	15,4
-1,342	15,4
-1,345	15,4
-1,347	15,4
-1,350	15,4
-1,353	15,4
-1,355	15,4
-1,358	15,4
-1,361	15,4
-1,363	15,4
-1,366	15,4
-1,369	15,5
-1,371	15,4
-1,374	15,4
-1,377	15,4
-1,379	15,4
-1,382	15,4
-1,385	15,4
-1,387	15,4
-1,390	15,4
-1,393	15,4
-1,395	15,4
-1,398	15,4
-1,401	15,4
-1,403	15,5
-1,406	15,4
-1,409	15,4
-1,411	15,4
-1,414	15,5
-1,417	15,4
-1,419	15,4
-1,422	15,4
-1,425	15,4
-1,428	15,4
-1,430	15,4
-1,433	15,4
-1,436	15,4
-1,438	15,4
-1,441	15,4
-1,444	15,4
-1,446	15,4
-1,449	15,4
-1,452	15,4
-1,454	15,4
-1,457	15,4
-1,460	15,4
-1,462	15,4
-1,465	15,4
-1,468	15,4
-1,470	15,4
-1,473	15,4
-1,476	15,4
-1,478	15,4
-1,481	15,4
-1,484	15,4
-1,486	15,4
-1,489	15,4
-1,492	15,4
-1,494	15,4
-1,497	15,4
-1,500	15,4
-1,502	15,4
-1,505	15,4
-1,508	15,4
-1,510	15,4
-1,513	15,4
-1,516	15,4
-1,518	15,4
-1,521	15,4
-1,524	15,4
-1,526	15,4
-1,529	15,4
-1,532	15,4
-1,534	15,4
-1,537	15,4
-1,540	15,4
-1,542	15,4
-1,545	15,4
-1,548	15,4
-1,550	15,4
-1,553	15,4
-1,556	15,4
-1,558	15,4
-1,561	15,4
-1,564	15,4
-1,566	15,4
-1,569	15,4
-1,572	15,4
-1,574	15,4
-1,577	15,4
-1,580	15,4
-1,582	15,4
-1,585	15,4
-1,588	15,4
-1,591	15,4
-1,593	15,4
-1,596	15,4
-1,599	15,4
-1,601	15,4
-1,604	15,4
-1,607	15,4
-1,609	15,4
-1,612	15,4
-1,615	15,4
-1,617	15,4
-1,620	15,4
-1,623	15,4
-1,625	15,4
-1,628	15,4
-1,631	15,4
-1,633	15,4
-1,636	15,4
-1,639	15,4
-1,641	15,4
-1,644	15,4
-1,647	15,4
-1,649	15,4
-1,652	15,4
-1,655	15,4
-1,657	15,4
-1,660	15,4
-1,663	15,4
-1,665	15,4
-1,668	15,4
-1,671	15,4
-1,673	15,4
-1,676	15,4
-1,679	15,4
-1,681	15,4
-1,684	15,4
-1,687	15,4
-1,689	15,4
-1,692	15,4
-1,695	15,4
-1,697	15,4
-1,700	15,4
-1,703	15,4
-1,705	15,4
-1,708	15,4
