&a / °	I1 / %
-1,307	16,0
-1,310	16,0
-1,313	16,0
-1,315	16,0
-1,318	15,9
-1,321	15,9
-1,323	15,9
-1,326	15,9
-1,329	15,9
-1,331	15,9
-1,334	15,9
-1,337	15,9
-1,339	15,9
-1,342	16,0
-1,345	15,9
-1,347	16,0
-1,350	16,0
-1,353	16,0
-1,355	15,9
-1,358	15,9
-1,361	16,0
-1,363	16,0
-1,366	15,9
-1,369	16,1
-1,371	16,0
-1,374	15,9
-1,377	16,0
-1,379	16,0
-1,382	15,9
-1,385	15,9
-1,387	15,9
-1,390	15,9
-1,393	16,0
-1,395	16,0
-1,398	15,9
-1,401	15,9
-1,403	16,0
-1,406	16,0
-1,409	15,9
-1,411	16,0
-1,414	16,0
-1,417	16,0
-1,419	16,0
-1,422	16,0
-1,425	16,0
-1,428	15,9
-1,430	15,9
-1,433	16,0
-1,436	16,0
-1,438	15,9
-1,441	15,9
-1,444	15,9
-1,446	15,9
-1,449	15,9
-1,452	15,9
-1,454	15,9
-1,457	15,9
-1,460	15,9
-1,462	15,9
-1,465	15,9
-1,468	15,9
-1,470	15,9
-1,473	15,9
-1,476	15,9
-1,478	15,9
-1,481	15,8
-1,484	15,8
-1,486	15,9
-1,489	15,9
-1,492	15,9
-1,494	15,9
-1,497	15,9
-1,500	15,9
-1,502	15,9
-1,505	15,9
-1,508	15,9
-1,510	15,9
-1,513	15,9
-1,516	15,9
-1,518	15,9
-1,521	15,9
-1,524	15,9
-1,526	15,9
-1,529	15,9
-1,532	15,9
-1,534	15,9
-1,537	15,9
-1,540	15,9
-1,542	15,9
-1,545	15,9
-1,548	15,9
-1,550	15,9
-1,553	15,9
-1,556	15,8
-1,558	15,8
-1,561	15,8
-1,564	15,9
-1,566	15,8
-1,569	15,8
-1,572	15,8
-1,574	15,8
-1,577	15,8
-1,580	15,8
-1,582	15,8
-1,585	15,8
-1,588	15,8
-1,591	15,8
-1,593	15,8
-1,596	15,8
-1,599	15,8
-1,601	15,8
-1,604	15,8
-1,607	15,9
-1,609	15,8
-1,612	15,9
-1,615	15,9
-1,617	15,9
-1,620	15,9
-1,623	15,9
-1,625	15,9
-1,628	15,9
-1,631	15,9
-1,633	15,9
-1,636	15,8
-1,639	15,9
-1,641	15,9
-1,644	15,9
-1,647	15,9
-1,649	15,9
-1,652	15,9
-1,655	15,9
-1,657	15,9
-1,660	15,9
-1,663	15,9
-1,665	15,9
-1,668	15,9
-1,671	15,9
-1,673	15,8
-1,676	15,8
-1,679	15,8
-1,681	15,8
-1,684	15,8
-1,687	15,8
-1,689	15,8
-1,692	15,8
-1,695	15,8
-1,697	15,8
-1,700	15,8
-1,703	15,8
